"customer_key","customer_number","customer_name","age","age_group","customer_group","total_orders","total_sales","total_quantity","total_products","last_order","lifespan_month","recency","avg_order_value","avg_monthly_spend"
14367,AW00025366,Eduardo Bailey,50,Above 50,NEW,1,1244,2,2,"2013-03-16",0,145,1244.0000,1244
14368,AW00025367,Abigail Torres,60,Above 50,NEW,1,5,1,1,"2013-12-29",0,136,5.0000,5
14369,AW00025368,Blake Baker,60,Above 50,NEW,1,1284,4,4,"2013-04-04",0,144,1284.0000,1284
14370,AW00025369,Evan Cox,55,Above 50,NEW,1,157,3,3,"2013-09-06",0,139,157.0000,157
14371,AW00025370,Erin Bailey,59,Above 50,NEW,1,1264,4,4,"2013-04-20",0,144,1264.0000,1264
14372,AW00025371,Renee Gomez,42,"40-49",NEW,1,2182,1,1,"2012-02-14",0,158,2182.0000,2182
14373,AW00025372,Carrie Torres,45,"40-49",NEW,1,33,1,1,"2013-04-03",0,144,33.0000,33
14374,AW00025373,Nichole Chande,40,"40-49",NEW,1,72,3,3,"2013-09-23",0,139,72.0000,72
14375,AW00025374,Ana Powell,46,"40-49",NEW,1,72,3,3,"2013-06-29",0,142,72.0000,72
14376,AW00025375,Carson Flores,47,"40-49",NEW,1,33,1,1,"2014-01-22",0,135,33.0000,33
14377,AW00025376,Alexis Griffin,47,"40-49",NEW,1,33,1,1,"2013-12-07",0,136,33.0000,33
14378,AW00025377,Lauren Anderson,48,"40-49",NEW,1,33,1,1,"2013-11-17",0,137,33.0000,33
14379,AW00025378,Gabriella Scott,48,"40-49",NEW,1,39,3,3,"2013-02-21",0,146,39.0000,39
14380,AW00025379,Hailey Young,47,"40-49",NEW,1,1215,1,1,"2013-04-29",0,144,1215.0000,1215
14381,AW00025380,Seth Gonzales,41,"40-49",NEW,1,1250,2,2,"2013-04-17",0,144,1250.0000,1250
14382,AW00025381,Dylan Li,47,"40-49",NEW,1,1229,3,3,"2013-04-12",0,144,1229.0000,1229
14383,AW00025382,Richard Hughes,42,"40-49",NEW,1,1284,4,4,"2013-03-30",0,145,1284.0000,1284
14384,AW00025383,Nathan Walker,49,"40-49",NEW,1,1229,3,3,"2013-04-10",0,144,1229.0000,1229
14385,AW00025384,Maria Cooper,49,"40-49",NEW,1,1250,2,2,"2013-03-30",0,145,1250.0000,1250
14386,AW00025385,Destiny Torres,49,"40-49",NEW,1,1250,2,2,"2013-04-02",0,144,1250.0000,1250
14387,AW00025386,Alexis Perry,43,"40-49",NEW,1,1250,2,2,"2013-05-14",0,143,1250.0000,1250
14388,AW00025387,Stephanie Brooks,49,"40-49",NEW,1,1250,2,2,"2013-05-15",0,143,1250.0000,1250
14389,AW00025388,Ernest Hu,50,Above 50,NEW,1,1250,2,2,"2013-05-22",0,143,1250.0000,1250
14390,AW00025389,Wendy Sanz,50,Above 50,NEW,1,1304,3,3,"2013-05-16",0,143,1304.0000,1304
14391,AW00025390,Samantha Powell,44,"40-49",NEW,1,1274,3,3,"2013-05-05",0,143,1274.0000,1274
14392,AW00025391,Morgan Murphy,50,Above 50,NEW,1,1257,4,4,"2013-05-29",0,143,1257.0000,1257
14393,AW00025392,Joseph Moore,50,Above 50,NEW,1,1250,2,2,"2013-06-10",0,142,1250.0000,1250
14394,AW00025393,Lucas Cox,42,"40-49",NEW,1,2443,1,1,"2012-02-24",0,158,2443.0000,2443
14395,AW00025394,Anthony Garcia,47,"40-49",NEW,1,1250,2,2,"2013-05-31",0,142,1250.0000,1250
14396,AW00025395,Paige Flores,42,"40-49",NEW,1,1224,2,2,"2013-06-03",0,142,1224.0000,1224
14397,AW00025396,Xavier Ramirez,48,"40-49",NEW,1,2398,3,3,"2013-06-28",0,142,2398.0000,2398
14398,AW00025397,Lucas Bradley,48,"40-49",NEW,1,2427,4,4,"2013-06-24",0,142,2427.0000,2427
14399,AW00025398,Thomas Jones,48,"40-49",NEW,1,2419,2,2,"2013-06-04",0,142,2419.0000,2419
14400,AW00025399,Jorge Leit├úo,42,"40-49",NEW,1,2393,2,2,"2013-06-04",0,142,2393.0000,2393
14401,AW00025400,Kyle Jai,48,"40-49",NEW,1,2469,3,3,"2013-06-17",0,142,2469.0000,2469
14402,AW00025401,Gabriel Young,43,"40-49",NEW,1,2393,2,2,"2013-06-22",0,142,2393.0000,2393
14403,AW00025402,Maria Hughes,44,"40-49",NEW,1,1250,2,2,"2013-06-14",0,142,1250.0000,1250
14404,AW00025403,Jasmine Clark,50,Above 50,NEW,1,1284,4,4,"2013-06-02",0,142,1284.0000,1284
14405,AW00025404,Jos├® Lopez,51,Above 50,NEW,1,2433,4,4,"2013-06-01",0,142,2433.0000,2433
14406,AW00025405,Brandon Wagner,51,Above 50,NEW,1,2433,4,4,"2013-06-16",0,142,2433.0000,2433
14407,AW00025406,Casey Andersen,51,Above 50,NEW,1,2433,4,4,"2013-06-05",0,142,2433.0000,2433
14408,AW00025407,Tony Anand,50,Above 50,NEW,1,2398,3,3,"2013-06-09",0,142,2398.0000,2398
14409,AW00025408,Karen Zhao,51,Above 50,REGULAR,2,2736,4,4,"2013-05-28",16,143,1368.0000,171.0000
14410,AW00025409,Theodore Gutierrez,45,"40-49",NEW,1,2384,1,1,"2013-06-18",0,142,2384.0000,2384
14411,AW00025410,Kaitlyn Ward,45,"40-49",NEW,1,2384,1,1,"2013-06-09",0,142,2384.0000,2384
14412,AW00025411,Riley Flores,52,Above 50,NEW,1,1215,1,1,"2013-06-09",0,142,1215.0000,1215
14413,AW00025412,Michael Williams,49,"40-49",NEW,1,1224,2,2,"2013-06-22",0,142,1224.0000,1224
14414,AW00025413,Zoe Rivera,49,"40-49",NEW,1,1229,3,3,"2013-06-26",0,142,1229.0000,1229
14415,AW00025414,Grace Bailey,48,"40-49",NEW,1,2453,4,4,"2013-06-06",0,142,2453.0000,2453
14416,AW00025415,Aaron Evans,49,"40-49",NEW,1,2433,4,4,"2013-06-11",0,142,2433.0000,2433
14417,AW00025416,Jack Coleman,100,Above 50,NEW,1,40,4,4,"2013-07-19",0,141,40.0000,40
14418,AW00025417,Savannah Bell,52,Above 50,NEW,1,1308,5,5,"2013-06-26",0,142,1308.0000,1308
14419,AW00025418,Alexia Hayes,52,Above 50,NEW,1,1224,2,2,"2013-05-31",0,142,1224.0000,1224
14420,AW00025419,Hunter King,52,Above 50,NEW,1,1250,2,2,"2013-06-24",0,142,1250.0000,1250
14421,AW00025420,Jordan Scott,40,"40-49",NEW,1,1269,2,2,"2013-07-20",0,141,1269.0000,1269
14422,AW00025421,Marcus Lewis,52,Above 50,NEW,1,1250,2,2,"2013-07-15",0,141,1250.0000,1250
14423,AW00025422,Elijah King,48,"40-49",NEW,1,72,3,3,"2013-06-22",0,142,72.0000,72
14424,AW00025423,Jake Zhou,48,"40-49",NEW,1,2478,4,4,"2013-06-05",0,142,2478.0000,2478
14425,AW00025424,Ian Roberts,53,Above 50,NEW,1,72,3,3,"2013-10-29",0,138,72.0000,72
14426,AW00025425,Zachary Diaz,47,"40-49",NEW,1,2438,2,2,"2013-06-09",0,142,2438.0000,2438
14427,AW00025426,Tristan Foster,53,Above 50,NEW,1,2419,2,2,"2013-06-10",0,142,2419.0000,2419
14428,AW00025427,Omar Zeng,41,"40-49",NEW,1,2393,2,2,"2013-06-08",0,142,2393.0000,2393
14429,AW00025428,Victoria Jenkins,50,Above 50,NEW,1,37,2,2,"2013-06-07",0,142,37.0000,37
14430,AW00025429,Candace Rana,45,"40-49",NEW,1,2393,2,2,"2013-06-19",0,142,2393.0000,2393
14431,AW00025430,Alyssa Hall,44,"40-49",NEW,1,2419,2,2,"2013-06-28",0,142,2419.0000,2419
14432,AW00025431,Ann Sanchez,54,Above 50,NEW,1,72,3,3,"2013-11-03",0,137,72.0000,72
14433,AW00025432,Kellie Gomez,54,Above 50,NEW,1,1250,2,2,"2013-07-16",0,141,1250.0000,1250
14434,AW00025433,Zachary Kumar,53,Above 50,NEW,1,5,1,1,"2013-11-01",0,137,5.0000,5
14435,AW00025434,Gabriel Hill,54,Above 50,NEW,1,39,3,3,"2013-04-16",0,144,39.0000,39
14436,AW00025435,Jennifer Turner,54,Above 50,NEW,1,37,2,2,"2013-02-19",0,146,37.0000,37
14437,AW00025436,Destiny Ross,54,Above 50,NEW,1,1244,2,2,"2013-07-23",0,141,1244.0000,1244
14438,AW00025437,Adam Washington,53,Above 50,NEW,1,14,2,2,"2013-12-24",0,136,14.0000,14
14439,AW00025438,Lauren Murphy,43,"40-49",NEW,1,96,4,4,"2013-10-16",0,138,96.0000,96
14440,AW00025439,Janelle Arthur,54,Above 50,NEW,1,72,3,3,"2013-02-01",0,146,72.0000,72
14441,AW00025440,Andre Gonzalez,54,Above 50,NEW,1,57,2,2,"2013-12-27",0,136,57.0000,57
14442,AW00025441,Isabella Torres,,Above 50,NEW,1,72,3,3,"2013-04-18",0,144,72.0000,72
14443,AW00025442,Melvin Goel,51,Above 50,NEW,1,1736,2,2,"2013-10-01",0,138,1736.0000,1736
14444,AW00025443,Stacey Huang,51,Above 50,NEW,1,1751,2,2,"2013-06-20",0,142,1751.0000,1751
14445,AW00025444,Meagan Martinez,51,Above 50,NEW,1,1755,2,2,"2013-07-03",0,141,1755.0000,1755
14446,AW00025445,Grace Cook,50,Above 50,NEW,1,1736,2,2,"2013-07-01",0,141,1736.0000,1736
14447,AW00025446,Kristina Garcia,51,Above 50,NEW,1,1151,4,4,"2013-11-23",0,137,1151.0000,1151
14448,AW00025447,Marshall Liang,51,Above 50,NEW,1,1164,3,3,"2013-10-30",0,138,1164.0000,1164
14449,AW00025448,Erick Sara,45,"40-49",NEW,1,1174,2,2,"2013-11-19",0,137,1174.0000,1174
14450,AW00025449,Marvin Dominguez,46,"40-49",NEW,1,609,4,4,"2013-10-29",0,138,609.0000,609
14451,AW00025450,Darrell Deng,51,Above 50,NEW,1,567,4,4,"2013-11-15",0,137,567.0000,567
14452,AW00025451,Geoffrey Subram,52,Above 50,NEW,1,575,2,2,"2013-11-26",0,137,575.0000,575
14453,AW00025452,Erica Wu,46,"40-49",NEW,1,2384,1,1,"2013-11-15",0,137,2384.0000,2384
14454,AW00025453,Drew She,47,"40-49",NEW,1,1170,2,2,"2013-10-21",0,138,1170.0000,1170
14455,AW00025454,Terry She,52,Above 50,NEW,1,1155,2,2,"2013-10-08",0,138,1155.0000,1155
14456,AW00025455,Jorge Zheng,42,"40-49",NEW,1,565,3,3,"2013-11-13",0,137,565.0000,565
14457,AW00025456,Kelvin Cai,53,Above 50,NEW,1,5,1,1,"2014-01-11",0,135,5.0000,5
14458,AW00025457,Darren Sai,53,Above 50,NEW,1,2420,4,4,"2013-12-10",0,136,2420.0000,2420
14459,AW00025458,Bruce Mehta,53,Above 50,NEW,1,2413,2,2,"2013-12-21",0,136,2413.0000,2413
14460,AW00025459,Ronald Vance,42,"40-49",NEW,1,554,3,3,"2013-11-17",0,137,554.0000,554
14461,AW00025460,Alisha Andersen,53,Above 50,NEW,1,554,3,3,"2013-11-15",0,137,554.0000,554
14462,AW00025461,Fernando Collins,46,"40-49",NEW,1,1776,3,3,"2013-10-21",0,138,1776.0000,1776
14463,AW00025462,Angel Gray,52,Above 50,NEW,1,1765,4,4,"2013-07-09",0,141,1765.0000,1765
14464,AW00025463,Miguel Robinson,53,Above 50,NEW,1,2384,1,1,"2013-12-26",0,136,2384.0000,2384
14465,AW00025464,Jose Wilson,53,Above 50,NEW,1,2453,4,4,"2013-12-19",0,136,2453.0000,2453
14466,AW00025465,Mariah Diaz,53,Above 50,NEW,1,1155,2,2,"2013-11-15",0,137,1155.0000,1155
14467,AW00025466,Janet Young,53,Above 50,NEW,1,5,1,1,"2013-06-13",0,142,5.0000,5
14468,AW00025467,Troy Madan,48,"40-49",NEW,1,1151,4,4,"2013-11-05",0,137,1151.0000,1151
14469,AW00025468,Krista Suarez,54,Above 50,NEW,1,549,2,2,"2013-11-19",0,137,549.0000,549
14470,AW00025469,Martha Wu,54,Above 50,NEW,1,40,2,2,"2013-04-20",0,144,40.0000,40
14471,AW00025470,Darren Ramos,43,"40-49",NEW,1,163,2,2,"2013-05-08",0,143,163.0000,163
14472,AW00025471,Spencer Ross,54,Above 50,NEW,1,40,2,2,"2013-11-18",0,137,40.0000,40
14473,AW00025472,Don Malhotra,48,"40-49",NEW,1,27,3,3,"2013-08-05",0,140,27.0000,27
14474,AW00025473,Kristin Goel,54,Above 50,NEW,1,5,1,1,"2013-05-26",0,143,5.0000,5
14475,AW00025474,Jimmy Diaz,54,Above 50,NEW,1,39,2,2,"2013-07-25",0,141,39.0000,39
14476,AW00025475,Destiny Martin,55,Above 50,NEW,1,40,2,2,"2013-12-10",0,136,40.0000,40
14477,AW00025476,Karen Ye,55,Above 50,NEW,1,5,1,1,"2013-04-04",0,144,5.0000,5
14478,AW00025477,Holly Raman,86,Above 50,NEW,1,4,1,1,"2013-06-21",0,142,4.0000,4
14479,AW00025478,Jennifer Butler,53,Above 50,NEW,1,1736,2,2,"2013-09-29",0,139,1736.0000,1736
14480,AW00025479,Bobby Sanchez,53,Above 50,NEW,1,1800,5,5,"2013-10-17",0,138,1800.0000,1800
14481,AW00025480,Miguel Thomas,53,Above 50,NEW,1,1120,1,1,"2013-11-18",0,137,1120.0000,1120
14482,AW00025481,Lucas Jackson,42,"40-49",NEW,1,2478,2,2,"2013-07-08",0,141,2478.0000,2478
14483,AW00025482,Donald Martinez,57,Above 50,NEW,1,163,2,2,"2013-10-26",0,138,163.0000,163
14484,AW00025483,Dennis Ma,80,Above 50,NEW,1,7,2,2,"2014-01-12",0,135,7.0000,7
14485,AW00025484,Bailey Wright,48,"40-49",NEW,1,2469,3,3,"2013-12-05",0,136,2469.0000,2469
14486,AW00025485,Roberto Rubio,49,"40-49",NEW,1,1224,2,2,"2013-03-13",0,145,1224.0000,1224
14487,AW00025486,Edgar Rodriguez,48,"40-49",NEW,1,549,2,2,"2013-11-11",0,137,549.0000,549
14488,AW00025487,Allison Rogers,54,Above 50,NEW,1,31,3,3,"2013-09-06",0,139,31.0000,31
14489,AW00025488,Dawn Ye,53,Above 50,NEW,1,1120,1,1,"2013-11-06",0,137,1120.0000,1120
14490,AW00025489,Brad Tang,53,Above 50,NEW,1,1147,3,3,"2013-12-26",0,136,1147.0000,1147
14491,AW00025490,Alvin He,54,Above 50,NEW,1,7,2,2,"2013-07-22",0,141,7.0000,7
14492,AW00025491,Krystal Xu,55,Above 50,NEW,1,7,2,2,"2013-07-18",0,141,7.0000,7
14493,AW00025492,Gabriella Sanchez,49,"40-49",NEW,1,1765,4,4,"2013-07-23",0,141,1765.0000,1765
14494,AW00025493,Hunter Evans,55,Above 50,NEW,1,1243,6,6,"2013-12-12",0,136,1243.0000,1243
14495,AW00025494,Lee Jimenez,56,Above 50,NEW,1,40,2,2,"2013-07-16",0,141,40.0000,40
14496,AW00025495,Sheena Kennedy,50,Above 50,NEW,1,40,2,2,"2013-06-18",0,142,40.0000,40
14497,AW00025496,Regina Sara,56,Above 50,NEW,1,14,2,2,"2013-08-11",0,140,14.0000,14
14498,AW00025497,Marcus Torres,55,Above 50,NEW,1,1701,1,1,"2013-08-23",0,140,1701.0000,1701
14499,AW00025498,Shane Kapoor,56,Above 50,NEW,1,1786,3,3,"2013-08-15",0,140,1786.0000,1786
14500,AW00025499,Meredith Schmidt,40,"40-49",NEW,1,39,2,2,"2013-12-03",0,136,39.0000,39
14501,AW00025500,Janelle Lopez,40,"40-49",NEW,1,1170,2,2,"2013-11-17",0,137,1170.0000,1170
14502,AW00025501,Shawn Jai,51,Above 50,NEW,1,1155,2,2,"2013-12-12",0,136,1155.0000,1155
14503,AW00025502,Carmen Kim,56,Above 50,NEW,1,1174,2,2,"2013-12-15",0,136,1174.0000,1174
14504,AW00025503,Richard Hill,57,Above 50,NEW,1,49,3,3,"2013-07-07",0,141,49.0000,49
14505,AW00025504,Calvin Sutton,41,"40-49",NEW,1,578,4,4,"2013-11-10",0,137,578.0000,578
14506,AW00025505,Curtis Zhou,40,"40-49",NEW,1,39,2,2,"2013-09-15",0,139,39.0000,39
14507,AW00025506,Cristina Raji,41,"40-49",NEW,1,1155,2,2,"2013-11-12",0,137,1155.0000,1155
14508,AW00025507,Suzanne Guo,41,"40-49",NEW,1,5,1,1,"2013-04-05",0,144,5.0000,5
14509,AW00025508,Melissa Cook,42,"40-49",NEW,1,540,1,1,"2013-11-03",0,137,540.0000,540
14510,AW00025509,Lucas Hayes,42,"40-49",NEW,1,21,1,1,"2013-10-28",0,138,21.0000,21
14511,AW00025510,Grant Kumar,42,"40-49",NEW,1,1212,5,5,"2013-11-16",0,137,1212.0000,1212
14512,AW00025511,Chelsea Arun,42,"40-49",NEW,1,1134,3,3,"2013-11-22",0,137,1134.0000,1134
14513,AW00025512,Devin Clark,43,"40-49",NEW,1,39,2,2,"2013-03-15",0,145,39.0000,39
14514,AW00025513,Grace Walker,43,"40-49",NEW,1,7,2,2,"2013-03-26",0,145,7.0000,7
14515,AW00025514,Dominic Martinez,43,"40-49",NEW,1,7,2,2,"2013-06-15",0,142,7.0000,7
14516,AW00025515,Tara Deng,42,"40-49",NEW,1,40,2,2,"2013-11-09",0,137,40.0000,40
14517,AW00025516,Cheryl Hernandez,44,"40-49",NEW,1,21,1,1,"2013-03-29",0,145,21.0000,21
14518,AW00025517,Christina Cook,43,"40-49",NEW,1,40,2,2,"2013-10-10",0,138,40.0000,40
14519,AW00025518,Oscar Lu,43,"40-49",NEW,1,40,2,2,"2013-08-27",0,140,40.0000,40
14520,AW00025519,Margaret Sun,42,"40-49",NEW,1,40,2,2,"2013-11-04",0,137,40.0000,40
14521,AW00025520,Candice Zeng,42,"40-49",NEW,1,114,4,4,"2013-06-19",0,142,114.0000,114
14522,AW00025521,Douglas Sanchez,43,"40-49",NEW,1,30,2,2,"2013-02-15",0,146,30.0000,30
14523,AW00025522,Casey Anand,43,"40-49",NEW,1,629,4,4,"2013-11-01",0,137,629.0000,629
14524,AW00025523,Nathan Thompson,44,"40-49",NEW,1,39,2,2,"2013-08-17",0,140,39.0000,39
14525,AW00025524,Shaun Anand,44,"40-49",NEW,1,25,2,2,"2013-04-06",0,144,25.0000,25
14526,AW00025525,Heidi Srini,44,"40-49",NEW,1,663,6,6,"2013-11-25",0,137,663.0000,663
14527,AW00025526,Armando Rubio,43,"40-49",NEW,1,60,3,3,"2013-03-16",0,145,60.0000,60
14528,AW00025527,Robert Johnson,106,Above 50,NEW,1,7,2,2,"2013-09-26",0,139,7.0000,7
14529,AW00025528,Alexandria Butler,45,"40-49",NEW,1,565,3,3,"2013-11-12",0,137,565.0000,565
14530,AW00025529,Jared Sanders,57,Above 50,NEW,1,21,1,1,"2013-02-24",0,146,21.0000,21
14531,AW00025530,Gerald Lopez,57,Above 50,NEW,1,23,2,2,"2013-08-15",0,140,23.0000,23
14532,AW00025531,Ebony Patel,45,"40-49",NEW,1,1188,4,4,"2013-11-03",0,137,1188.0000,1188
14533,AW00025532,Warren Nath,57,Above 50,NEW,1,1224,2,2,"2013-03-09",0,145,1224.0000,1224
14534,AW00025533,Suzanne Huang,58,Above 50,NEW,1,27,3,3,"2013-07-29",0,141,27.0000,27
14535,AW00025534,Casey Sanz,84,Above 50,NEW,1,5,1,1,"2013-08-14",0,140,5.0000,5
14536,AW00025535,Brandi Navarro,83,Above 50,NEW,1,40,2,2,"2013-09-02",0,139,40.0000,40
14537,AW00025536,Rebekah Sai,83,Above 50,NEW,1,21,1,1,"2014-01-14",0,135,21.0000,21
14538,AW00025537,Nathan Phillips,83,Above 50,NEW,1,39,2,2,"2013-10-22",0,138,39.0000,39
14539,AW00025538,Andy Jim├®nez,57,Above 50,NEW,1,1229,3,3,"2013-03-26",0,145,1229.0000,1229
14540,AW00025539,Mathew Ortega,57,Above 50,NEW,1,1278,3,3,"2013-05-13",0,143,1278.0000,1278
14541,AW00025540,Rodney Alonso,51,Above 50,NEW,1,1224,2,2,"2013-06-13",0,142,1224.0000,1224
14542,AW00025541,Gary Hernandez,55,Above 50,NEW,1,21,1,1,"2013-07-04",0,141,21.0000,21
14543,AW00025542,Gerald Gutierrez,61,Above 50,NEW,1,14,2,2,"2013-11-22",0,137,14.0000,14
14544,AW00025543,Ramon Chen,57,Above 50,NEW,1,49,3,3,"2013-11-24",0,137,49.0000,49
14545,AW00025544,Sergio Fernandez,51,Above 50,NEW,1,4,1,1,"2014-01-14",0,135,4.0000,4
14546,AW00025545,Kelly Long,64,Above 50,NEW,1,39,2,2,"2013-12-26",0,136,39.0000,39
14547,AW00025546,Brianna Jones,65,Above 50,NEW,1,1179,3,3,"2013-10-29",0,138,1179.0000,1179
14548,AW00025547,Carla Suri,80,Above 50,NEW,1,4,1,1,"2013-02-10",0,146,4.0000,4
14549,AW00025548,Colleen Yuan,79,Above 50,NEW,1,604,2,2,"2013-11-12",0,137,604.0000,604
14550,AW00025549,Mallory Dominguez,78,Above 50,NEW,1,7,2,2,"2013-07-07",0,141,7.0000,7
14551,AW00025550,Krista Munoz,78,Above 50,NEW,1,575,2,2,"2013-11-10",0,137,575.0000,575
14552,AW00025551,Ross Torres,78,Above 50,NEW,1,143,3,3,"2013-12-14",0,136,143.0000,143
14553,AW00025552,Riley Ward,78,Above 50,NEW,1,554,3,3,"2013-12-06",0,136,554.0000,554
14554,AW00025553,Brett Srini,78,Above 50,NEW,1,1120,1,1,"2013-11-07",0,137,1120.0000,1120
14555,AW00025554,Jermaine Perez,76,Above 50,NEW,1,7,2,2,"2013-04-27",0,144,7.0000,7
14556,AW00025555,Trisha Lu,39,"30-39",REGULAR,2,1277,5,5,"2013-10-23",33,138,638.5000,38.6970
14557,AW00025556,Joan Martin,39,"30-39",REGULAR,2,1253,4,4,"2013-10-06",31,138,626.5000,40.4194
14558,AW00025557,Tyrone Navarro,39,"30-39",REGULAR,2,1262,4,4,"2013-10-24",31,138,631.0000,40.7097
14559,AW00025558,Zachary Wilson,39,"30-39",REGULAR,2,1307,5,5,"2013-10-01",31,138,653.5000,42.1613
14560,AW00025559,Troy Sanchez,39,"30-39",REGULAR,2,1253,4,4,"2013-10-15",31,138,626.5000,40.4194
14561,AW00025560,Daisy Vazquez,41,"40-49",REGULAR,2,1288,5,5,"2013-10-18",30,138,644.0000,42.9333
14562,AW00025561,Micah Zeng,42,"40-49",REGULAR,2,1288,5,5,"2013-10-23",30,138,644.0000,42.9333
14563,AW00025562,Bonnie Sharma,40,"40-49",REGULAR,2,1239,2,2,"2013-10-26",31,138,619.5000,39.9677
14564,AW00025563,Natasha Serrano,41,"40-49",REGULAR,2,1239,2,2,"2013-10-05",30,138,619.5000,41.3000
14565,AW00025564,Fernando Nelson,42,"40-49",REGULAR,2,1253,4,4,"2013-10-27",30,138,626.5000,41.7667
14566,AW00025565,Kevin Perez,41,"40-49",REGULAR,2,1239,2,2,"2013-10-21",29,138,619.5000,42.7241
14567,AW00025566,Kristine Navarro,42,"40-49",REGULAR,2,1253,4,4,"2013-10-16",29,138,626.5000,43.2069
14568,AW00025567,Dennis Zheng,42,"40-49",REGULAR,2,1239,2,2,"2013-10-09",29,138,619.5000,42.7241
14569,AW00025568,Christy Wu,42,"40-49",REGULAR,2,1253,4,4,"2013-10-16",28,138,626.5000,44.7500
14570,AW00025569,J├®sus Alvarez,70,Above 50,NEW,1,90,3,3,"2013-06-09",0,142,90.0000,90
14571,AW00025570,Robyn Torres,76,Above 50,NEW,1,29,2,2,"2014-01-01",0,135,29.0000,29
14572,AW00025571,Richard Lopez,76,Above 50,NEW,1,589,4,4,"2013-12-17",0,136,589.0000,589
14573,AW00025572,Allen Gonzalez,76,Above 50,NEW,1,1169,4,4,"2013-11-25",0,137,1169.0000,1169
14574,AW00025573,Rosa Zhou,76,Above 50,NEW,1,1155,2,2,"2013-11-03",0,137,1155.0000,1155
14575,AW00025574,Bradley Raje,58,Above 50,NEW,1,1274,3,3,"2013-06-26",0,142,1274.0000,1274
14576,AW00025575,Elijah Campbell,58,Above 50,NEW,1,540,1,1,"2013-12-03",0,136,540.0000,540
14577,AW00025576,Deborah She,58,Above 50,NEW,1,1170,2,2,"2013-11-12",0,137,1170.0000,1170
14578,AW00025577,Elijah Wright,52,Above 50,NEW,1,1155,2,2,"2013-12-26",0,136,1155.0000,1155
14579,AW00025578,Sabrina Martin,58,Above 50,NEW,1,1155,2,2,"2013-12-13",0,136,1155.0000,1155
14580,AW00025579,Bobby Prasad,59,Above 50,NEW,1,40,2,2,"2013-03-27",0,145,40.0000,40
14581,AW00025580,Amber Allen,59,Above 50,NEW,1,40,2,2,"2013-06-20",0,142,40.0000,40
14582,AW00025581,Kayla Bryant,59,Above 50,NEW,1,34,3,3,"2013-09-27",0,139,34.0000,34
14583,AW00025582,Leonard Luo,59,Above 50,NEW,1,1164,3,3,"2013-12-06",0,136,1164.0000,1164
14584,AW00025583,Carolyn Arthur,60,Above 50,NEW,1,584,3,3,"2013-12-13",0,136,584.0000,584
14585,AW00025584,Dominique Suri,60,Above 50,NEW,1,1169,4,4,"2013-12-12",0,136,1169.0000,1169
14586,AW00025585,Brent Sun,60,Above 50,NEW,1,1188,4,4,"2013-12-26",0,136,1188.0000,1188
14587,AW00025586,Molly Subram,61,Above 50,NEW,1,1224,2,2,"2013-06-27",0,142,1224.0000,1224
14588,AW00025587,Isaiah Young,59,Above 50,NEW,1,540,1,1,"2013-12-24",0,136,540.0000,540
14589,AW00025588,Jerry Pal,60,Above 50,NEW,1,1224,2,2,"2013-05-30",0,143,1224.0000,1224
14590,AW00025589,Lydia Perez,55,Above 50,NEW,1,540,1,1,"2013-12-19",0,136,540.0000,540
14591,AW00025590,Naomi Gill,49,"40-49",NEW,1,584,3,3,"2013-12-12",0,136,584.0000,584
14592,AW00025591,Preston Ray,49,"40-49",NEW,1,549,2,2,"2013-12-25",0,136,549.0000,549
14593,AW00025592,Kendra Ortega,39,"30-39",NEW,1,39,2,2,"2013-05-04",0,143,39.0000,39
14594,AW00025593,Micheal Gill,39,"30-39",NEW,1,1265,2,2,"2013-07-19",0,141,1265.0000,1265
14595,AW00025594,Cindy Malhotra,49,"40-49",NEW,1,1215,1,1,"2013-07-30",0,141,1215.0000,1215
14596,AW00025595,Larry Rowe,49,"40-49",NEW,1,554,3,3,"2013-12-21",0,136,554.0000,554
14597,AW00025596,Cheryl Moreno,49,"40-49",NEW,1,540,1,1,"2013-12-17",0,136,540.0000,540
14598,AW00025597,Alan She,49,"40-49",NEW,1,540,1,1,"2013-12-17",0,136,540.0000,540
14599,AW00025598,Kendra Ruiz,49,"40-49",NEW,1,1151,4,4,"2013-12-04",0,136,1151.0000,1151
14600,AW00025599,Aaron Russell,44,"40-49",NEW,1,1174,2,2,"2013-12-11",0,136,1174.0000,1174
14601,AW00025600,Derek Anand,50,Above 50,NEW,1,1269,2,2,"2013-08-28",0,140,1269.0000,1269
14602,AW00025601,Grace Morgan,50,Above 50,NEW,1,584,3,3,"2013-12-01",0,136,584.0000,584
14603,AW00025602,Jermaine Sara,50,Above 50,NEW,1,1764,3,3,"2013-08-13",0,140,1764.0000,1764
14604,AW00025603,Dawn Guo,45,"40-49",NEW,1,1169,4,4,"2013-12-17",0,136,1169.0000,1169
14605,AW00025604,Martin Vance,50,Above 50,NEW,1,1174,2,2,"2013-12-17",0,136,1174.0000,1174
14606,AW00025605,Abby Kov├ír,67,Above 50,NEW,1,600,4,4,"2013-01-13",0,147,600.0000,600
14607,AW00025606,Meredith Fernandez,66,Above 50,NEW,1,1250,2,2,"2013-08-09",0,140,1250.0000,1250
14608,AW00025607,Sharon Chander,55,Above 50,NEW,1,1253,4,4,"2013-08-16",0,140,1253.0000,1253
14609,AW00025608,Sandra Zeng,67,Above 50,NEW,1,540,1,1,"2013-01-22",0,147,540.0000,540
